survey_year,survey_wave,scenario,geography_level,group_a_code,group_a,group_b_code,group_b,contrast,indoor_exposure_share_difference_a_minus_b,indoor_rate_difference_a_minus_b,outdoor_rate_difference_a_minus_b,borough_id,borough_name,borough_code
2028,2028/29,legacy_recovery,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.17877486270882703,0.10907583066756599,0.10853177431901502,142.0,Lambeth,E09000022
2028,2028/29,legacy_recovery,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.12384149492395602,0.07062807252191286,0.022738476085113674,142.0,Lambeth,E09000022
2028,2028/29,legacy_recovery,Borough,2,Active,0,Inactive,Active minus Inactive,-0.286432619324295,0.17950467266409315,0.13107220475638698,147.0,Lewisham,E09000023
2028,2028/29,legacy_recovery,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.1787751734323232,0.10880152899113882,0.10833199611225057,147.0,Lewisham,E09000023
2028,2028/29,legacy_recovery,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.10765744589197179,0.07070314367295434,0.022740208644136402,147.0,Lewisham,E09000023
2028,2028/29,legacy_recovery,Borough,2,Active,0,Inactive,Active minus Inactive,-0.29038913851760084,0.15808300004176093,0.12197421556742785,160.0,Merton,E09000024
2028,2028/29,legacy_recovery,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19048036906073762,0.08837413156960537,0.09934376432619095,160.0,Merton,E09000024
2028,2028/29,legacy_recovery,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.09990876945686322,0.06970886847215554,0.022630451241236898,160.0,Merton,E09000024
2028,2028/29,legacy_recovery,Borough,2,Active,0,Inactive,Active minus Inactive,-0.29064493605495034,0.17951350041584216,0.13107575323748324,171.0,Newham,E09000025
2028,2028/29,legacy_recovery,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.17789978299221243,0.10889189658845205,0.10825242799348961,171.0,Newham,E09000025
2028,2028/29,legacy_recovery,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.11274515306273791,0.0706216038273901,0.02282332524399364,171.0,Newham,E09000025
2028,2028/29,legacy_recovery,Borough,2,Active,0,Inactive,Active minus Inactive,-0.3123671962733203,0.1578400136427915,0.12183901871223302,196.0,Redbridge,E09000026
2028,2028/29,legacy_recovery,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.1905146720432057,0.0881631375282325,0.09919838165215068,196.0,Redbridge,E09000026
2028,2028/29,legacy_recovery,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.12185252423011461,0.06967687611455897,0.022640637060082326,196.0,Redbridge,E09000026
2028,2028/29,legacy_recovery,Borough,2,Active,0,Inactive,Active minus Inactive,-0.19166205779940526,0.15832765784223174,0.12222330704521317,201.0,Richmond upon Thames,E09000027
2028,2028/29,legacy_recovery,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.1904775338413618,0.08892811749292402,0.09976874230657766,201.0,Richmond upon Thames,E09000027
2028,2028/29,legacy_recovery,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.0011845239580434708,0.06939954034930772,0.022454564738635503,201.0,Richmond upon Thames,E09000027
2028,2028/29,legacy_recovery,Borough,2,Active,0,Inactive,Active minus Inactive,-0.23985513394450508,0.179152570293447,0.1309679453727522,241.0,Southwark,E09000028
2028,2028/29,legacy_recovery,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.1787751734323232,0.10880152899113882,0.10833199611225057,241.0,Southwark,E09000028
2028,2028/29,legacy_recovery,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.0610799605121819,0.0703510413023082,0.022635949260501626,241.0,Southwark,E09000028
2028,2028/29,legacy_recovery,Borough,2,Active,0,Inactive,Active minus Inactive,-0.19146077399336603,0.15757343862379747,0.12165607240145174,255.0,Sutton,E09000029
2028,2028/29,legacy_recovery,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.1905146720432057,0.0881631375282325,0.09919838165215068,255.0,Sutton,E09000029
2028,2028/29,legacy_recovery,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.0009461019501603163,0.06941030109556495,0.022457690749301047,255.0,Sutton,E09000029
2028,2028/29,legacy_recovery,Borough,2,Active,0,Inactive,Active minus Inactive,-0.30261635763278305,0.17970390318947885,0.1312702504041287,272.0,Tower Hamlets,E09000030
2028,2028/29,legacy_recovery,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.17877486270882703,0.10907583066756599,0.10853177431901502,272.0,Tower Hamlets,E09000030
2028,2028/29,legacy_recovery,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.12384149492395602,0.07062807252191286,0.022738476085113674,272.0,Tower Hamlets,E09000030
2028,2028/29,legacy_recovery,Borough,2,Active,0,Inactive,Active minus Inactive,-0.2905874874783557,0.15805265499775692,0.12185942664644299,279.0,Waltham Forest,E09000031
2028,2028/29,legacy_recovery,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.1905146720432057,0.0881631375282325,0.09919838165215068,279.0,Waltham Forest,E09000031
2028,2028/29,legacy_recovery,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.10007281543515001,0.06988951746952443,0.0226610449942923,279.0,Waltham Forest,E09000031
2028,2028/29,legacy_recovery,Borough,2,Active,0,Inactive,Active minus Inactive,-0.2604903829575618,0.1790721669591853,0.13097498587031298,280.0,Wandsworth,E09000032
2028,2028/29,legacy_recovery,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.1787751734323232,0.10880152899113882,0.10833199611225057,280.0,Wandsworth,E09000032
2028,2028/29,legacy_recovery,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.08171520952523859,0.07027063796804647,0.022642989758062396,280.0,Wandsworth,E09000032
2028,2028/29,legacy_recovery,Borough,2,Active,0,Inactive,Active minus Inactive,-0.25009253992953695,0.17908870657916515,0.13096601822968312,293.0,Westminster,E09000033
2028,2028/29,legacy_recovery,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.1787751734323232,0.10880152899113882,0.10833199611225057,293.0,Westminster,E09000033
2028,2028/29,legacy_recovery,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.07131736649721376,0.07028717758802634,0.022634022117432553,293.0,Westminster,E09000033
2028,2028/29,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.3140179014874269,0.16375052936696916,0.13546471492171583,8.0,Barking and Dagenham,E09000002
2028,2028/29,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19027163115457157,0.09584022546598156,0.11126754346120984,8.0,Barking and Dagenham,E09000002
2028,2028/29,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.12374627033285535,0.06791030390098758,0.024197171460505987,8.0,Barking and Dagenham,E09000002
2028,2028/29,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.25422262536567997,0.16371530378251092,0.13539415944293706,9.0,Barnet,E09000003
2028,2028/29,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19027163115457157,0.09584022546598156,0.11126754346120984,9.0,Barnet,E09000003
2028,2028/29,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.06395099421110839,0.06787507831652936,0.024126615981727197,9.0,Barnet,E09000003
2028,2028/29,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.32687722132277963,0.1622553292565314,0.13513926010624727,17.0,Bexley,E09000004
2028,2028/29,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19191075820255632,0.09435189698918298,0.1109324179050512,17.0,Bexley,E09000004
2028,2028/29,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.1349664631202233,0.06790343226734842,0.024206842201196073,17.0,Bexley,E09000004
2028,2028/29,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.3252380942747949,0.16374365773333,0.1354743856624059,30.0,Brent,E09000005
2028,2028/29,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19027163115457157,0.09584022546598156,0.11126754346120984,30.0,Brent,E09000005
2028,2028/29,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.1349664631202233,0.06790343226734842,0.024206842201196073,30.0,Brent,E09000005
2028,2028/29,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.31554689330011987,0.16254827049417855,0.13539259125085784,35.0,Bromley,E09000006
2028,2028/29,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19226787713494264,0.09438549636441404,0.11115534555614798,35.0,Bromley,E09000006
2028,2028/29,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.12327901616517722,0.06816277412976453,0.024237245694709853,35.0,Bromley,E09000006
2028,2028/29,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.28782524536344856,0.18863837423020194,0.1426222454465627,44.0,Camden,E09000007
2028,2028/29,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.16954330500262071,0.12009020780202743,0.11835874824894482,44.0,Camden,E09000007
2028,2028/29,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.11828194036082784,0.0685481664281745,0.024263497197617875,44.0,Camden,E09000007
2028,2028/29,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.3026977866924666,0.16360028035122498,0.13506216192377254,68.0,Croydon,E09000008
2028,2028/29,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.1901963182765417,0.0953408619463785,0.11081479446363313,68.0,Croydon,E09000008
2028,2028/29,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.1125014684159249,0.06825941840484649,0.024247367460139405,68.0,Croydon,E09000008
2028,2028/29,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.2481318335962811,0.16250854419054211,0.1354114533401381,78.0,Ealing,E09000009
2028,2028/29,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19216335902765824,0.09461602477582629,0.11128972941581267,78.0,Ealing,E09000009
2028,2028/29,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.05596847456862286,0.06789251941471582,0.024121723924325433,78.0,Ealing,E09000009
2028,2028/29,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.28506563380813,0.16396607019545686,0.13537196648854635,91.0,Enfield,E09000010
2028,2028/29,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19019211678983883,0.09573833289024761,0.11114005537903257,91.0,Enfield,E09000010
2028,2028/29,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.09487351701829116,0.06822773730520926,0.02423191110951376,91.0,Enfield,E09000010
2028,2028/29,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.32463578285459793,0.16370663862710558,0.1355820173081475,107.0,Greenwich,E09000011
2028,2028/29,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19053677521463253,0.09579407170729279,0.11137466307244828,107.0,Greenwich,E09000011
2028,2028/29,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.1340990076399654,0.0679125669198128,0.024207354235699224,107.0,Greenwich,E09000011
2028,2028/29,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.26256631237074746,0.18929394213008166,0.14321931049498962,109.0,Hackney,E09000012
2028,2028/29,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.17029891809105302,0.12019297379306666,0.11887721948392091,109.0,Hackney,E09000012
2028,2028/29,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.09226739427969444,0.069100968337015,0.024342091011068705,109.0,Hackney,E09000012
2028,2028/29,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.28858085845188086,0.18874114022124117,0.1431407166815388,112.0,Hammersmith and Fulham,E09000013
2028,2028/29,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.17029891809105302,0.12019297379306666,0.11887721948392091,112.0,Hammersmith and Fulham,E09000013
2028,2028/29,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.11828194036082784,0.0685481664281745,0.024263497197617875,112.0,Hammersmith and Fulham,E09000013
2028,2028/29,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.2833984609340763,0.18905787102817634,0.14268864139376328,114.0,Haringey,E09000014
2028,2028/29,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.16954330500262071,0.12009020780202743,0.11835874824894482,114.0,Haringey,E09000014
2028,2028/29,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.11385515593145557,0.06896766322614892,0.02432989314481845,114.0,Haringey,E09000014
2028,2028/29,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.32712982214788155,0.16251945704317472,0.13549657161700873,117.0,Harrow,E09000015
2028,2028/29,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19216335902765824,0.09461602477582629,0.11128972941581267,117.0,Harrow,E09000015
2028,2028/29,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.1349664631202233,0.06790343226734842,0.024206842201196073,117.0,Harrow,E09000015
2028,2028/29,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.3165380407104078,0.16255980986770327,0.13512964897242022,122.0,Havering,E09000016
2028,2028/29,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19181242194132686,0.09436021164496797,0.11088566289773119,122.0,Havering,E09000016
2028,2028/29,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.12472561876908095,0.0681995982227353,0.02424398607468901,122.0,Havering,E09000016
2028,2028/29,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.2651279596737749,0.16360388665096015,0.1354626309464752,126.0,Hillingdon,E09000017
2028,2028/29,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19050858290051764,0.0957596604575148,0.11133082672134148,126.0,Hillingdon,E09000017
2028,2028/29,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.07461937677325725,0.06784422619344536,0.024131804225133707,126.0,Hillingdon,E09000017
2028,2028/29,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.3159537028877145,0.16228041564415016,0.1353067044597684,129.0,Hounslow,E09000018
2028,2028/29,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19220743255485917,0.09437011174316257,0.1111095329992624,129.0,Hounslow,E09000018
2028,2028/29,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.12374627033285535,0.06791030390098758,0.024197171460505987,129.0,Hounslow,E09000018
2028,2028/29,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.28337070276874055,0.188856900048789,0.1425211057968054,135.0,Islington,E09000019
2028,2028/29,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.16951554683728498,0.11988923682264009,0.11819121265198695,135.0,Islington,E09000019
2028,2028/29,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.11385515593145557,0.06896766322614892,0.02432989314481845,135.0,Islington,E09000019
2028,2028/29,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.27674159032166556,0.1864581575073679,0.14138803797579047,136.0,Kensington and Chelsea,E09000020
