serial,year,month,LA_2023,LondInOut,Reg9,MEMS7GR_ALL,wt_final,wt_time,survey_year,survey_wave,period_start,borough_id,borough_name,borough_code,inner_outer_code,inner_outer,activity_level_code,activity_level,respondent_id,any_recent_comparable_activity,any_indoor,any_outdoor,both,indoor_only,outdoor_only,neither_recorded,recent_activity_without_recorded_location,n_recent_activity_flags,n_indoor_flags,n_outdoor_flags
220190135890352.0,7,76.0,112.0,1.0,3.0,0.0,3.53748779906444,2.8827167832370275,2021,2021/22,2022-02-01,112,Hammersmith and Fulham,E09000013,1,Inner London,0.0,Inactive,2021_220190135890352,0,0,0,0,0,0,1,0,0,0,0
220190135892091.0,7,76.0,112.0,1.0,3.0,2.0,1.025103502670462,0.690601004949781,2021,2021/22,2022-02-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2021_220190135892091,0,0,0,0,0,0,1,0,0,0,0
220190135892092.0,7,76.0,112.0,1.0,3.0,0.0,2.77243568729734,1.8496358881867043,2021,2021/22,2022-02-01,112,Hammersmith and Fulham,E09000013,1,Inner London,0.0,Inactive,2021_220190135892092,0,0,0,0,0,0,1,0,0,0,0
220190135892741.0,7,75.0,112.0,1.0,3.0,2.0,0.7488182491079127,1.0835879152068473,2021,2021/22,2022-01-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2021_220190135892741,1,0,0,0,0,0,1,1,4,0,0
220190135892742.0,7,75.0,112.0,1.0,3.0,1.0,0.3862427991850342,0.5399853462736287,2021,2021/22,2022-01-01,112,Hammersmith and Fulham,E09000013,1,Inner London,1.0,Insufficiently Active,2021_220190135892742,1,0,0,0,0,0,1,1,1,0,0
220190135892901.0,7,75.0,112.0,1.0,3.0,2.0,1.2320262715188963,1.6562644763002927,2021,2021/22,2022-01-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2021_220190135892901,0,0,0,0,0,0,1,0,0,0,0
220190135894231.0,7,75.0,112.0,1.0,3.0,2.0,1.3166238876791097,1.6277323660278895,2021,2021/22,2022-01-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2021_220190135894231,1,0,1,0,0,1,0,0,3,0,3
220190135894721.0,7,76.0,112.0,1.0,3.0,2.0,0.3504244177774984,0.277877669261673,2021,2021/22,2022-02-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2021_220190135894721,0,0,0,0,0,0,1,0,0,0,0
220190135894722.0,7,76.0,112.0,1.0,3.0,2.0,0.8760471350667686,0.6043654751845838,2021,2021/22,2022-02-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2021_220190135894722,1,1,0,0,1,0,0,0,1,1,0
220190135895221.0,7,75.0,112.0,1.0,3.0,2.0,0.7049089097287153,0.801341259056447,2021,2021/22,2022-01-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2021_220190135895221,1,0,0,0,0,0,1,1,6,0,0
220190135895481.0,7,75.0,112.0,1.0,3.0,2.0,0.1944845252056373,0.2248286748678226,2021,2021/22,2022-01-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2021_220190135895481,1,0,0,0,0,0,1,1,2,0,0
220190135896212.0,7,75.0,112.0,1.0,3.0,2.0,2.041394279558589,2.484983104928288,2021,2021/22,2022-01-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2021_220190135896212,0,0,0,0,0,0,1,0,0,0,0
220190135897201.0,7,75.0,112.0,1.0,3.0,2.0,0.3644021425969574,0.4401329525745772,2021,2021/22,2022-01-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2021_220190135897201,0,0,0,0,0,0,1,0,0,0,0
220190135897611.0,7,75.0,112.0,1.0,3.0,2.0,1.4684665924111504,1.930687286002724,2021,2021/22,2022-01-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2021_220190135897611,1,0,0,0,0,0,1,1,4,0,0
220190145898281.0,7,75.0,114.0,1.0,3.0,1.0,2.0086189005231336,1.5020019909417608,2021,2021/22,2022-01-01,114,Haringey,E09000014,1,Inner London,1.0,Insufficiently Active,2021_220190145898281,0,0,0,0,0,0,1,0,0,0,0
220190145898851.0,7,75.0,114.0,1.0,3.0,0.0,0.8279488050406848,0.6172942077099093,2021,2021/22,2022-01-01,114,Haringey,E09000014,1,Inner London,0.0,Inactive,2021_220190145898851,0,0,0,0,0,0,1,0,0,0,0
220190145898931.0,7,76.0,114.0,1.0,3.0,0.0,3.3145703635714514,4.324635549716801,2021,2021/22,2022-02-01,114,Haringey,E09000014,1,Inner London,0.0,Inactive,2021_220190145898931,0,0,0,0,0,0,1,0,0,0,0
220190145899191.0,7,75.0,114.0,1.0,3.0,2.0,1.493511818979208,1.1877038812666754,2021,2021/22,2022-01-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2021_220190145899191,1,0,0,0,0,0,1,1,3,0,0
